ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
27527.1,27531.4,1883.1,1882.8,1882.6,1190.4,1190.0,1190.1,7765.8,7765.8,7766.0,1540.3,1540.4,1540.6,4383.9,4384.1,112436.7,112485.7,16490.5,16490.8,16489.5,2803.8,2801.2,2799.5,1369.1,1368.9,1368.9,2438.6,2438.1,2438.7,15937.9,15941.5,23742.0,23748.8,4046.4,4046.6,4046.6,2281.2,2280.5,2280.4,4947.6,4946.6,4946.0,2459.3,2459.4,2459.6,79066.8,79067.4,5218.1,5220.1,1621.8,1620.5,1620.4,4305.3,4305.7,4307.0,1383.9,1382.7,1382.8,1695.6,1695.6,1695.2,4866.4,4867.5,35.549999,29.379999,Motts_AppleJuice
27526.0,27525.2,1883.4,1882.8,1883.1,1190.5,1190.2,1190.3,7765.9,7766.1,7766.4,1540.1,1540.3,1540.3,4383.7,4383.7,112353.6,112386.5,16496.8,16488.7,16481.7,2804.6,2801.5,2800.0,1369.0,1368.8,1369.0,2436.8,2436.7,2437.3,15941.4,15934.7,23738.7,23737.0,4040.1,4039.2,4040.0,2280.5,2280.0,2279.6,4942.1,4940.7,4939.3,2454.5,2454.6,2454.7,79072.1,79040.9,5219.2,5217.4,1621.7,1620.7,1620.8,4304.1,4304.5,4304.8,1383.0,1382.7,1382.4,1696.2,1695.5,1695.7,4869.0,4867.2,35.880001,29.379999,Motts_AppleJuice
27522.9,27519.7,1882.5,1882.4,1882.6,1190.3,1189.9,1189.8,7766.8,7765.5,7766.3,1538.7,1539.1,1539.3,4382.8,4382.8,112389.8,112415.6,16506.8,16502.7,16495.6,2805.2,2802.2,2800.7,1370.1,1370.0,1370.0,2438.4,2438.7,2439.1,15944.7,15939.5,23766.2,23760.4,4046.2,4047.3,4047.6,2281.9,2281.1,2281.2,4956.0,4954.8,4953.5,2458.9,2458.4,2458.6,79145.7,79143.9,5217.3,5217.4,1621.0,1619.9,1619.9,4303.6,4302.9,4304.2,1383.5,1382.3,1382.7,1696.3,1696.7,1696.6,4867.6,4866.6,36.380001,29.379999,Motts_AppleJuice
27517.8,27518.2,1882.3,1881.7,1881.9,1189.4,1189.0,1189.0,7767.2,7767.0,7767.1,1537.8,1538.5,1538.6,4381.8,4382.1,112434.5,112361.4,16492.2,16497.9,16487.8,2805.6,2802.0,2800.7,1370.2,1370.1,1370.3,2440.3,2439.5,2440.3,15935.4,15936.2,23745.5,23746.9,4050.2,4049.6,4050.6,2281.9,2281.1,2281.4,4952.7,4953.4,4952.6,2459.3,2459.1,2459.1,79199.4,79159.6,5216.8,5216.6,1620.2,1619.5,1619.9,4303.6,4303.5,4303.2,1383.0,1382.5,1382.8,1697.2,1696.6,1696.5,4870.6,4870.0,36.779999,29.379999,Motts_AppleJuice
27523.6,27525.6,1883.3,1882.5,1883.2,1189.9,1189.5,1189.7,7771.3,7771.7,7772.0,1538.3,1538.3,1539.2,4382.5,4382.4,112347.1,112316.4,16503.8,16489.2,16485.4,2805.1,2802.7,2800.7,1370.5,1370.3,1370.4,2439.0,2439.4,2439.8,15939.3,15939.4,23743.8,23746.5,4049.6,4050.8,4051.0,2282.5,2281.4,2281.7,4954.8,4954.0,4954.2,2459.9,2459.0,2459.8,79169.4,79180.5,5217.6,5217.3,1621.9,1620.6,1620.7,4306.7,4307.3,4307.5,1383.7,1383.0,1383.1,1696.6,1696.7,1696.1,4870.3,4869.8,37.25,29.370001,Motts_AppleJuice
27535.2,27538.6,1883.7,1883.0,1883.4,1190.5,1190.2,1190.4,7771.6,7771.6,7771.9,1540.2,1540.6,1540.7,4382.9,4382.5,112294.8,112357.0,16491.2,16492.9,16488.7,2804.4,2801.8,2800.7,1370.8,1370.7,1370.7,2439.2,2439.2,2439.7,15940.4,15938.5,23767.5,23757.9,4053.4,4053.2,4054.0,2282.6,2281.4,2281.7,4957.5,4957.2,4957.9,2461.5,2461.4,2461.6,79218.1,79228.9,5218.9,5217.5,1621.7,1620.5,1620.7,4306.7,4306.5,4307.0,1383.5,1383.0,1383.0,1696.3,1695.9,1696.3,4868.6,4868.3,36.84,29.42,Motts_AppleJuice
27520.8,27530.6,1883.0,1882.5,1882.7,1190.6,1190.3,1190.4,7771.4,7771.4,7771.4,1541.0,1540.9,1541.6,4381.8,4381.4,112281.1,112296.6,16494.1,16496.9,16494.9,2804.6,2801.6,2800.3,1371.0,1370.7,1370.9,2438.7,2439.4,2438.9,15935.3,15939.7,23760.4,23765.5,4057.7,4056.7,4057.7,2282.8,2281.8,2282.2,4959.6,4958.1,4958.4,2462.8,2462.5,2462.9,79132.2,79163.7,5216.5,5216.4,1620.8,1619.7,1619.4,4304.9,4305.2,4305.8,1383.7,1383.1,1383.1,1696.9,1696.8,1697.3,4869.4,4868.9,36.32,29.370001,Motts_AppleJuice
27523.8,27518.5,1882.6,1882.3,1882.7,1190.2,1189.6,1189.7,7773.2,7773.2,7772.5,1540.0,1540.2,1540.2,4380.9,4380.7,112367.8,112341.2,16491.2,16484.1,16483.9,2804.7,2801.5,2800.3,1371.4,1371.2,1371.3,2439.0,2439.3,2439.6,15939.9,15938.3,23771.2,23772.9,4060.5,4060.7,4060.4,2282.7,2281.6,2281.6,4959.0,4955.8,4954.3,2460.7,2460.1,2460.1,79095.3,79086.5,5216.1,5216.9,1619.4,1618.1,1618.3,4305.8,4306.6,4307.6,1383.9,1383.1,1383.6,1697.5,1697.6,1698.1,4869.3,4871.0,36.580002,29.379999,Motts_AppleJuice
27428.3,27433.2,1875.8,1875.4,1875.4,1186.2,1185.9,1186.1,7701.5,7700.3,7700.8,1535.1,1535.2,1535.4,4361.3,4361.2,112091.3,112064.1,16373.1,16362.2,16357.4,2786.7,2784.3,2782.3,1362.4,1362.2,1362.3,2427.5,2427.7,2427.8,15892.5,15893.8,23651.0,23657.2,4053.5,4053.3,4053.9,2270.7,2270.2,2270.0,4929.9,4928.7,4928.0,2455.6,2455.7,2456.5,78871.2,78897.0,5197.0,5196.7,1616.9,1616.1,1616.0,4278.0,4277.6,4278.2,1378.0,1377.3,1377.4,1689.3,1688.8,1689.3,4851.1,4849.5,29.790001,29.34,Motts_AppleJuice
27427.0,27430.1,1875.5,1874.9,1875.2,1185.4,1184.9,1185.2,7698.5,7698.0,7698.6,1533.9,1533.5,1534.3,4360.2,4359.8,112174.9,112099.7,16362.6,16347.5,16356.5,2786.3,2783.0,2781.7,1362.4,1362.2,1362.2,2426.2,2425.5,2426.2,15886.8,15889.1,23640.1,23648.7,4050.8,4050.0,4051.3,2270.6,2269.6,2269.6,4927.0,4925.6,4925.7,2454.3,2453.8,2454.1,78878.6,78843.0,5195.9,5194.4,1615.8,1615.1,1614.7,4275.2,4274.1,4276.3,1377.3,1376.7,1376.7,1688.7,1688.8,1688.9,4852.6,4851.0,31.200001,29.33,Motts_AppleJuice
