ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
27145.3,27155.8,1852.9,1852.5,1852.5,1174.2,1173.7,1173.8,7599.3,7597.8,7598.1,1516.2,1516.2,1516.5,4297.3,4297.2,111281.8,111264.0,16238.7,16231.7,16233.1,2787.3,2784.4,2782.8,1356.3,1356.1,1356.1,2403.9,2403.6,2404.4,15749.7,15750.0,23424.8,23429.7,3956.8,3955.9,3956.7,2267.7,2266.5,2266.5,4832.5,4831.0,4829.8,2385.4,2385.2,2385.3,78057.4,78056.8,5133.1,5133.4,1599.3,1598.3,1598.5,4207.9,4207.7,4208.5,1373.8,1373.0,1372.9,1691.1,1691.4,1691.3,4806.1,4805.0,44.900002,29.34,CocaCola
27178.9,27175.7,1854.7,1854.2,1854.2,1175.6,1175.2,1175.1,7609.6,7609.6,7609.9,1517.7,1517.6,1518.0,4298.9,4298.8,111163.5,111327.8,16261.9,16249.2,16243.4,2789.8,2787.0,2785.6,1357.5,1357.1,1357.3,2404.2,2404.3,2404.7,15756.9,15753.7,23403.7,23395.4,3951.3,3951.1,3951.5,2267.9,2267.3,2267.6,4830.0,4829.4,4830.2,2382.5,2382.4,2382.5,78074.7,78059.2,5137.1,5136.2,1599.0,1598.4,1598.5,4210.8,4211.3,4211.2,1373.6,1373.6,1373.3,1692.3,1692.2,1692.0,4803.9,4804.5,45.110001,29.34,CocaCola
27176.0,27173.7,1855.8,1855.1,1855.5,1176.7,1176.1,1176.1,7619.4,7619.2,7619.1,1519.2,1518.9,1519.4,4301.4,4301.1,111333.4,111405.3,16279.0,16271.2,16275.8,2791.3,2788.3,2786.8,1359.8,1359.6,1359.7,2406.0,2406.2,2406.2,15759.9,15760.6,23421.4,23410.7,3964.0,3964.4,3964.8,2270.3,2269.3,2269.7,4844.1,4843.8,4843.4,2388.1,2388.2,2388.2,78111.5,78131.0,5139.8,5139.6,1601.1,1600.1,1599.9,4216.1,4216.5,4216.7,1375.6,1374.9,1375.2,1692.4,1692.6,1692.8,4805.9,4806.3,45.580002,29.34,CocaCola
27187.0,27191.4,1856.8,1856.2,1856.5,1178.4,1178.0,1178.0,7630.4,7629.8,7631.0,1521.3,1521.6,1522.0,4303.6,4303.5,111389.0,111397.7,16288.5,16284.8,16277.3,2793.7,2790.9,2789.3,1362.3,1362.0,1361.9,2408.4,2408.7,2409.3,15767.0,15766.3,23426.1,23416.6,3970.4,3970.1,3970.4,2272.1,2271.3,2271.4,4852.2,4849.8,4848.0,2389.6,2389.7,2389.9,78147.1,78123.5,5141.5,5141.2,1602.0,1600.8,1600.7,4219.6,4219.6,4219.6,1375.9,1375.5,1375.9,1693.9,1693.7,1694.4,4808.9,4808.3,45.669998,29.309999,CocaCola
27196.6,27194.3,1857.8,1857.1,1857.3,1179.6,1179.0,1178.9,7639.4,7639.7,7639.4,1522.6,1522.5,1523.3,4305.1,4305.0,111322.5,111416.2,16308.3,16310.6,16312.9,2796.3,2793.3,2791.7,1363.3,1363.1,1363.3,2410.0,2409.9,2411.0,15773.1,15767.2,23436.9,23448.4,3971.4,3972.0,3972.2,2273.4,2271.9,2272.2,4856.5,4855.5,4855.5,2390.6,2390.2,2390.7,78189.9,78250.4,5145.1,5145.6,1603.5,1602.2,1602.6,4225.1,4225.0,4226.3,1377.2,1376.3,1376.4,1694.9,1694.2,1695.1,4812.3,4811.9,45.630001,29.33,CocaCola
27212.7,27214.4,1858.9,1858.9,1858.7,1181.7,1181.0,1181.0,7650.6,7650.8,7651.2,1524.9,1524.9,1524.9,4307.1,4307.1,111419.8,111450.0,16316.3,16309.3,16301.6,2798.2,2795.7,2793.8,1365.3,1365.1,1365.2,2412.3,2411.5,2412.4,15775.1,15776.4,23451.3,23458.3,3975.1,3975.4,3976.5,2274.8,2274.0,2273.5,4861.6,4859.6,4860.7,2392.2,2391.6,2392.1,78277.9,78246.1,5148.0,5147.4,1604.5,1603.6,1603.3,4229.1,4230.1,4230.0,1378.8,1378.1,1378.2,1695.6,1695.6,1695.2,4813.9,4814.2,45.880001,29.309999,CocaCola
27227.7,27229.0,1860.5,1859.7,1859.9,1183.4,1182.8,1182.9,7660.0,7660.2,7661.4,1526.9,1526.9,1527.3,4309.1,4309.3,111521.8,111519.9,16326.2,16321.5,16324.7,2800.5,2797.2,2795.2,1366.9,1366.8,1366.8,2413.8,2413.8,2414.3,15788.3,15785.5,23478.1,23476.8,3979.3,3979.3,3978.6,2275.4,2274.1,2274.3,4863.8,4863.0,4863.0,2392.5,2392.6,2392.3,78292.3,78291.9,5150.1,5151.0,1604.7,1603.9,1603.9,4232.5,4232.2,4232.5,1378.8,1378.2,1378.4,1696.2,1695.7,1696.2,4814.1,4814.9,45.779999,29.34,CocaCola
27241.6,27238.2,1870.8,1870.1,1870.8,1193.0,1192.7,1192.7,7670.0,7670.5,7669.6,1538.1,1538.1,1538.6,4316.0,4315.5,111555.1,111521.0,16274.0,16271.9,16271.6,2786.5,2784.3,2782.4,1373.0,1372.9,1373.0,2419.8,2419.9,2420.3,15773.4,15774.5,23476.6,23479.1,4091.0,4091.8,4092.1,2271.8,2270.8,2271.5,4934.3,4933.1,4934.5,2443.0,2442.3,2443.1,78320.4,78310.4,5158.7,5158.9,1616.6,1615.4,1615.3,4247.3,4246.8,4247.4,1378.9,1378.3,1378.4,1691.4,1690.9,1691.4,4813.9,4813.6,29.139999,29.360001,CocaCola
27228.0,27235.3,1871.1,1870.6,1870.7,1191.9,1191.5,1191.8,7671.2,7671.1,7670.1,1538.1,1537.8,1538.6,4316.1,4315.8,111384.5,111472.5,16296.0,16281.0,16291.8,2787.7,2784.7,2783.1,1372.8,1372.6,1372.8,2417.7,2417.7,2418.6,15769.7,15768.6,23457.0,23458.9,4086.7,4086.4,4086.6,2271.4,2270.6,2270.9,4922.8,4921.0,4921.3,2436.2,2435.6,2436.1,78217.6,78211.3,5155.7,5154.2,1614.6,1613.9,1613.6,4242.9,4242.6,4243.4,1379.0,1378.3,1378.1,1691.0,1690.4,1690.6,4810.4,4811.7,31.58,29.360001,CocaCola
27209.1,27214.7,1869.7,1869.3,1869.9,1190.4,1190.1,1190.1,7668.6,7668.9,7669.4,1536.7,1536.9,1537.7,4315.1,4315.2,111476.4,111473.2,16288.7,16283.8,16276.1,2787.8,2785.3,2784.0,1373.1,1372.8,1373.0,2418.8,2418.9,2420.0,15768.0,15767.6,23456.2,23475.4,4087.5,4087.8,4088.1,2272.2,2271.1,2271.5,4931.7,4929.3,4929.4,2437.9,2437.5,2438.3,78241.0,78206.2,5153.4,5153.5,1614.4,1613.4,1613.4,4244.5,4244.8,4245.7,1378.7,1378.0,1378.3,1690.7,1690.3,1690.8,4812.1,4812.2,33.07,29.33,CocaCola
