ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
27147.4,27152.4,1948.4,1947.8,1948.1,1234.6,1234.5,1234.6,8803.3,8802.7,8802.4,1664.4,1664.4,1664.8,5013.9,5013.8,123901.6,123987.5,19399.6,19388.1,19390.0,3062.6,3059.0,3056.7,1440.9,1440.6,1440.6,2487.7,2487.8,2487.6,15552.7,15553.5,24468.6,24466.8,4035.8,4035.1,4034.4,2349.8,2348.7,2348.7,5594.9,5592.8,5591.8,2568.0,2567.9,2568.4,89142.8,89125.2,6100.4,6099.6,1695.3,1694.1,1693.8,4844.9,4844.2,4844.7,1405.7,1405.0,1405.3,1707.0,1706.8,1707.6,4927.6,4928.2,35.830002,25.040001,Ambient_room
27148.7,27151.3,1947.5,1946.7,1946.8,1235.1,1234.6,1234.6,8800.2,8800.4,8800.3,1665.2,1664.9,1665.5,5012.0,5012.1,123771.2,123883.1,19424.4,19416.4,19420.4,3066.4,3063.1,3061.4,1442.2,1442.1,1442.3,2490.2,2490.0,2490.3,15551.7,15551.1,24482.1,24489.1,4034.3,4033.4,4033.2,2351.5,2350.7,2350.7,5596.0,5594.7,5595.2,2569.6,2569.5,2569.9,89186.1,89246.7,6097.4,6096.4,1696.1,1695.2,1695.4,4846.0,4845.4,4846.4,1405.8,1405.3,1405.2,1707.2,1706.9,1707.1,4929.1,4929.3,36.23,25.059999,Ambient_room
27147.7,27151.6,1947.7,1947.1,1947.3,1235.9,1235.5,1235.5,8800.2,8801.0,8801.6,1664.6,1664.7,1665.2,5011.5,5011.3,123936.1,124021.4,19419.6,19412.9,19410.3,3066.0,3062.9,3061.2,1441.9,1441.6,1441.7,2489.1,2488.9,2489.6,15557.3,15552.6,24477.8,24477.9,4028.8,4029.1,4029.1,2350.5,2349.1,2349.7,5587.0,5585.6,5583.7,2567.9,2567.6,2568.1,89137.1,89169.4,6096.7,6096.3,1696.0,1695.2,1695.3,4847.9,4847.2,4848.4,1404.7,1404.2,1404.3,1706.8,1706.2,1706.5,4928.6,4928.9,36.580002,25.09,Ambient_room
27154.0,27152.7,1948.5,1948.0,1948.2,1235.9,1235.9,1236.0,8798.6,8798.2,8798.4,1663.1,1663.9,1664.2,5010.2,5010.4,123953.5,123919.0,19429.1,19419.2,19415.1,3066.0,3062.7,3060.8,1441.2,1440.8,1440.8,2489.4,2489.1,2489.3,15546.8,15545.8,24468.7,24462.4,4028.0,4026.6,4026.4,2349.4,2348.9,2348.9,5574.0,5572.8,5573.0,2565.0,2564.7,2565.2,89088.0,89078.8,6092.3,6092.1,1694.3,1693.4,1693.4,4841.0,4841.5,4842.0,1403.9,1403.5,1403.3,1706.5,1706.3,1706.6,4926.9,4926.7,36.290001,25.09,Ambient_room
27153.1,27152.2,1947.3,1946.5,1946.8,1235.4,1235.0,1235.0,8791.3,8790.4,8790.1,1662.3,1661.8,1662.5,5007.0,5006.7,123883.2,123851.2,19430.3,19419.1,19422.7,3066.5,3063.0,3061.9,1441.6,1441.3,1441.3,2489.5,2489.7,2490.1,15555.0,15552.5,24480.1,24482.4,4030.6,4030.6,4030.3,2351.0,2350.4,2350.3,5587.5,5586.9,5586.3,2569.3,2569.0,2569.4,89165.9,89178.9,6088.9,6088.9,1695.8,1695.1,1695.0,4842.4,4842.8,4842.5,1403.8,1403.0,1403.0,1705.9,1705.7,1706.2,4927.5,4926.4,36.060001,25.110001,Ambient_room
27164.7,27162.4,1947.9,1947.6,1947.9,1235.7,1235.4,1235.6,8791.3,8790.2,8790.2,1661.8,1661.4,1661.8,5006.7,5006.4,123780.1,123801.3,19397.2,19381.4,19383.7,3063.9,3060.7,3058.8,1440.4,1440.4,1440.4,2488.0,2487.5,2487.8,15542.8,15545.0,24468.4,24463.1,4029.8,4029.9,4031.1,2347.5,2346.2,2345.9,5573.7,5573.3,5572.3,2565.8,2565.5,2566.3,89137.2,89175.5,6085.6,6086.2,1693.8,1692.6,1692.5,4838.7,4838.9,4838.4,1402.3,1401.6,1401.8,1703.8,1704.0,1704.0,4924.3,4923.5,35.810001,25.110001,Ambient_room
27154.7,27157.2,1947.0,1946.5,1947.1,1234.4,1234.0,1234.1,8782.2,8781.4,8781.2,1658.7,1658.7,1659.4,5004.3,5003.8,123690.1,123661.2,19376.5,19367.0,19369.0,3058.8,3055.6,3053.9,1438.1,1438.0,1438.1,2486.1,2485.4,2485.8,15541.1,15535.9,24434.6,24432.7,4024.3,4024.2,4024.0,2343.8,2342.9,2343.1,5555.9,5554.3,5553.7,2560.4,2560.0,2560.6,88973.0,89021.8,6082.4,6080.7,1691.6,1690.6,1690.5,4831.6,4831.5,4832.7,1400.7,1400.4,1400.4,1703.7,1703.1,1703.6,4922.0,4922.4,34.669998,25.120001,Ambient_room
27043.2,27039.8,1933.9,1933.5,1933.5,1216.0,1215.8,1216.0,8681.9,8681.8,8681.5,1636.1,1635.9,1636.4,4960.1,4959.8,123265.6,123210.5,19170.7,19158.5,19165.2,3032.6,3029.8,3028.0,1422.2,1422.1,1422.1,2467.1,2467.3,2467.4,15487.7,15490.3,24312.8,24310.4,3957.6,3957.2,3958.0,2328.8,2327.7,2327.9,5445.0,5446.4,5446.1,2528.6,2529.1,2529.3,88406.4,88425.5,6022.7,6023.9,1676.4,1675.0,1675.1,4776.7,4776.4,4777.3,1389.7,1389.0,1388.8,1695.4,1695.2,1695.8,4900.0,4898.6,36.75,25.34,Ambient_room
27035.0,27031.8,1932.3,1931.8,1932.3,1215.9,1215.6,1215.5,8674.6,8674.7,8675.3,1634.9,1635.0,1635.5,4957.6,4957.3,123115.4,123024.8,19128.8,19121.1,19113.6,3030.9,3027.7,3026.6,1421.3,1421.2,1421.2,2466.8,2466.5,2466.7,15484.2,15488.9,24305.8,24303.6,3953.5,3952.9,3952.8,2328.4,2327.4,2327.5,5435.0,5435.7,5435.3,2526.1,2526.4,2526.8,88396.5,88383.4,6021.6,6021.4,1675.3,1674.5,1674.5,4772.7,4772.9,4773.2,1388.9,1388.1,1388.3,1694.8,1694.9,1695.6,4898.9,4897.9,35.75,25.34,Ambient_room
27024.2,27028.6,1930.0,1929.3,1929.5,1214.9,1214.5,1214.5,8664.4,8664.2,8664.8,1632.7,1632.6,1633.3,4954.0,4953.9,123139.1,123141.7,19143.6,19130.2,19126.1,3030.8,3027.6,3025.9,1420.6,1420.4,1420.4,2465.6,2465.0,2465.2,15490.5,15489.4,24268.4,24285.9,3946.2,3945.6,3946.3,2327.6,2326.7,2326.9,5419.1,5418.3,5417.7,2521.7,2521.8,2521.9,88275.2,88298.5,6019.4,6019.2,1675.1,1673.9,1673.9,4768.5,4769.1,4768.0,1388.7,1388.0,1387.8,1695.2,1695.0,1695.7,4897.1,4898.1,35.259998,25.360001,Ambient_room
