ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
29184.1,29189.0,2034.3,2033.9,2034.0,1310.5,1310.3,1310.3,8893.3,8892.1,8894.1,1708.6,1709.0,1709.4,4791.2,4791.2,117496.1,117532.7,18033.3,18023.4,18018.4,2979.8,2976.7,2974.8,1503.4,1503.1,1503.2,2617.6,2617.4,2618.2,16663.3,16665.8,25318.2,25312.2,4268.7,4269.5,4269.5,2386.3,2385.1,2385.3,5482.8,5481.6,5482.2,2689.2,2689.1,2689.5,83387.5,83380.9,5620.3,5619.9,1722.5,1721.4,1721.2,4879.8,4879.2,4879.4,1480.0,1479.4,1479.6,1744.4,1743.9,1744.4,5146.9,5146.6,41.439999,29.16,PureLeaf_SweetTea
29179.2,29185.7,2033.8,2033.2,2033.2,1310.7,1310.2,1310.2,8891.3,8892.1,8891.6,1707.7,1708.4,1708.7,4790.0,4790.0,117375.8,117422.7,18032.2,18017.9,18013.8,2979.3,2975.7,2974.0,1504.3,1503.9,1504.0,2618.6,2617.9,2618.7,16667.5,16670.5,25346.6,25354.5,4273.9,4273.6,4273.2,2386.4,2385.5,2385.2,5483.3,5482.1,5483.4,2690.5,2690.0,2690.1,83348.3,83356.3,5618.7,5620.2,1721.9,1721.1,1721.1,4880.4,4881.0,4880.9,1480.3,1479.3,1479.4,1745.9,1745.8,1746.0,5146.7,5145.6,40.970001,29.15,PureLeaf_SweetTea
29190.5,29188.3,2035.1,2034.7,2034.9,1311.4,1310.9,1310.9,8894.2,8893.5,8893.7,1708.7,1709.2,1709.7,4790.3,4790.2,117467.4,117496.9,18017.8,18005.7,17989.3,2980.0,2976.4,2974.5,1502.7,1502.4,1502.5,2615.1,2614.8,2615.8,16665.6,16668.3,25315.7,25318.9,4262.1,4262.0,4262.1,2385.3,2384.3,2384.4,5468.7,5466.5,5466.1,2681.4,2681.2,2681.5,83351.2,83289.0,5620.7,5620.4,1724.4,1723.1,1722.7,4883.6,4883.4,4883.5,1479.9,1479.5,1479.6,1745.3,1745.1,1745.2,5145.0,5144.5,40.799999,29.16,PureLeaf_SweetTea
29163.4,29164.0,2032.8,2032.2,2032.5,1310.1,1309.4,1309.1,8888.7,8887.0,8887.8,1704.7,1705.0,1704.7,4786.6,4786.3,117402.5,117372.2,18021.8,18006.8,18009.7,2980.9,2978.0,2975.5,1503.0,1502.7,1503.0,2615.4,2615.6,2616.1,16662.8,16666.1,25327.6,25340.6,4269.6,4269.6,4269.6,2385.2,2384.2,2384.5,5470.6,5468.0,5466.7,2679.4,2678.5,2678.7,83288.0,83282.9,5618.3,5619.3,1719.6,1718.6,1718.6,4879.0,4879.3,4879.5,1479.7,1478.8,1478.9,1744.4,1744.7,1744.9,5146.2,5147.3,40.66,29.16,PureLeaf_SweetTea
29162.2,29167.0,2031.0,2030.6,2031.1,1307.6,1306.8,1306.6,8893.1,8893.3,8893.8,1704.6,1704.2,1705.0,4786.9,4786.4,117600.6,117581.5,18027.6,18023.8,18008.4,2981.3,2977.3,2975.7,1502.0,1501.8,1501.9,2612.7,2613.3,2613.7,16662.0,16662.5,25341.9,25333.1,4259.4,4258.1,4258.6,2384.6,2383.6,2384.1,5461.7,5461.4,5459.7,2673.7,2673.6,2673.7,83308.9,83294.8,5617.1,5617.9,1718.9,1717.5,1717.6,4879.6,4880.4,4880.3,1479.3,1478.9,1479.1,1743.9,1743.8,1744.4,5145.5,5146.5,42.049999,29.16,PureLeaf_SweetTea
29195.5,29198.6,2034.9,2034.6,2034.8,1309.5,1308.7,1308.5,8897.1,8897.5,8897.5,1708.0,1708.2,1708.9,4787.8,4787.8,117563.6,117454.9,18015.9,18003.5,17999.4,2981.3,2978.1,2975.8,1504.8,1504.5,1504.5,2616.1,2616.0,2616.3,16670.5,16670.7,25356.4,25341.6,4281.6,4280.3,4281.2,2386.3,2385.3,2385.3,5484.9,5483.4,5481.9,2686.5,2685.8,2686.0,83349.8,83351.4,5618.7,5619.6,1722.0,1721.2,1720.8,4883.4,4882.5,4882.3,1479.9,1479.6,1479.3,1744.0,1744.2,1744.9,5144.5,5144.5,43.360001,29.16,PureLeaf_SweetTea
29187.8,29189.5,2033.6,2033.1,2033.4,1309.9,1309.6,1309.7,8898.6,8897.8,8897.5,1709.7,1709.8,1710.9,4787.3,4787.7,117415.0,117439.8,18018.8,18000.4,18012.4,2979.9,2975.5,2973.8,1504.9,1504.4,1504.6,2616.4,2615.9,2617.0,16664.1,16667.6,25324.3,25329.3,4278.7,4279.0,4280.0,2385.5,2384.6,2384.8,5479.7,5479.3,5479.5,2689.0,2688.7,2688.8,83394.1,83410.3,5621.6,5621.0,1725.0,1723.8,1723.9,4885.7,4884.9,4886.5,1480.3,1480.2,1480.3,1744.5,1744.2,1744.9,5144.3,5143.7,42.169998,29.16,PureLeaf_SweetTea
29003.5,29002.3,2018.2,2018.1,2018.3,1298.2,1297.9,1297.9,8747.0,8746.0,8745.8,1694.3,1694.1,1695.0,4747.0,4746.9,117031.7,116966.1,17831.9,17829.0,17819.8,2954.6,2951.3,2949.5,1482.7,1482.3,1482.5,2605.4,2605.1,2605.4,16600.0,16602.1,25126.4,25103.9,4319.0,4318.5,4317.8,2372.1,2371.1,2370.9,5472.4,5469.7,5468.4,2703.0,2702.4,2702.6,82886.9,82912.2,5573.8,5573.2,1711.8,1710.5,1710.8,4804.7,4805.2,4804.8,1464.1,1463.3,1463.4,1732.6,1732.6,1732.5,5110.8,5112.5,28.9,29.17,PureLeaf_SweetTea
28942.5,28940.9,2015.0,2014.5,2014.6,1293.5,1293.1,1293.0,8735.6,8734.8,8734.5,1685.5,1685.9,1686.5,4740.1,4740.0,117011.7,116980.6,17841.1,17827.4,17829.2,2953.8,2950.7,2948.6,1480.5,1480.4,1480.3,2601.8,2601.4,2601.9,16597.7,16593.1,25071.6,25089.0,4306.2,4305.4,4304.5,2371.5,2370.7,2370.4,5459.5,5457.7,5455.8,2694.9,2694.5,2694.6,82892.9,82914.6,5571.3,5570.5,1708.7,1707.8,1707.4,4799.5,4799.1,4800.4,1463.2,1462.7,1462.4,1733.0,1733.1,1733.1,5109.3,5109.6,30.440001,29.190001,PureLeaf_SweetTea
28960.8,28957.7,2013.4,2012.8,2013.3,1291.5,1290.8,1290.8,8733.0,8732.5,8732.4,1683.2,1683.6,1683.2,4737.0,4737.2,116880.1,116847.6,17819.8,17818.3,17812.0,2954.7,2951.9,2949.6,1478.9,1478.4,1478.6,2599.1,2598.9,2599.6,16592.3,16594.6,25100.2,25087.0,4289.0,4288.9,4289.5,2370.4,2369.0,2369.0,5436.5,5434.6,5433.5,2682.0,2681.3,2681.7,82828.0,82821.3,5565.5,5565.0,1706.3,1705.8,1705.8,4797.6,4797.6,4798.1,1462.8,1462.3,1462.0,1731.8,1732.4,1733.6,5107.5,5107.5,33.540001,29.200001,PureLeaf_SweetTea
