ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,temperature,humidity,label
19115.7,19106.2,1308.3,1306.4,1305.4,1101.5,1101.4,1101.4,4973.0,4974.1,4975.5,1101.4,1101.4,1101.4,3128.9,3129.0,83616.9,83430.9,10205.2,10203.6,10206.4,2011.0,2011.9,2013.4,1101.4,1101.4,1101.4,1691.5,1691.9,1692.4,11530.3,11536.0,17037.4,17038.7,2941.8,2938.9,2935.1,1649.0,1648.5,1648.6,3607.4,3600.3,3596.7,1648.7,1648.5,1648.6,52600.6,52687.8,3968.3,3968.9,1141.6,1141.2,1141.7,2858.7,2860.0,2860.7,1101.4,1101.4,1101.4,1292.6,1292.6,1291.9,3623.9,3624.0,28.09,63.689999,coffee_hkrb
19166.4,19171.4,1315.4,1315.3,1315.7,1101.5,1101.4,1101.4,4992.6,4991.2,4988.4,1101.8,1101.5,1101.4,3129.4,3128.5,83227.3,83438.9,10202.0,10204.6,10207.4,2013.0,2014.4,2015.7,1101.4,1101.4,1101.4,1682.7,1682.4,1682.2,11506.3,11511.5,16964.0,16972.1,2781.3,2772.8,2764.4,1637.6,1638.1,1639.5,3504.2,3514.4,3526.5,1601.9,1605.8,1609.6,52614.8,52695.0,3967.1,3969.6,1108.9,1109.8,1111.4,2879.8,2880.2,2882.1,1101.4,1101.4,1101.4,1284.4,1284.1,1284.5,3633.9,3634.3,28.1,58.700001,coffee_hkrb
19174.1,19182.4,1280.1,1279.8,1280.3,1101.4,1101.4,1101.4,5024.4,5024.9,5026.0,1101.5,1101.4,1101.4,3141.0,3141.3,83336.7,83506.2,10237.0,10238.1,10239.7,2015.9,2017.0,2018.2,1101.4,1101.4,1101.4,1697.4,1697.1,1698.0,11559.4,11567.0,17106.8,17084.6,2963.3,2964.2,2965.7,1653.1,1653.5,1654.6,3658.4,3660.5,3663.2,1662.7,1663.7,1664.4,53119.0,53196.5,3987.5,3988.6,1132.8,1132.4,1132.6,2901.0,2901.0,2901.4,1101.4,1101.4,1101.4,1288.5,1287.7,1287.4,3639.8,3639.9,28.110001,60.299999,coffee_hkrb
19278.6,19279.6,1293.0,1292.8,1292.9,1101.4,1101.4,1101.4,5059.8,5060.0,5060.7,1101.4,1101.4,1101.4,3148.2,3148.7,83575.4,83699.6,10254.6,10258.6,10253.7,2017.2,2018.2,2019.6,1101.4,1101.4,1101.4,1703.2,1703.1,1703.1,11574.1,11577.0,17078.5,17074.2,2971.1,2963.2,2955.2,1651.6,1652.0,1652.3,3619.6,3616.1,3615.0,1649.3,1649.0,1649.1,52776.3,52799.1,3993.5,3993.4,1132.1,1131.3,1131.1,2909.6,2909.8,2910.8,1101.4,1101.4,1101.4,1291.6,1291.3,1291.5,3647.6,3647.4,28.129999,64.230003,coffee_hkrb
19323.6,19349.7,1301.8,1302.6,1304.2,1101.5,1101.4,1101.4,5087.3,5088.1,5088.5,1101.5,1101.4,1101.4,3155.2,3155.2,83542.5,83789.9,10276.1,10283.2,10278.3,2021.2,2022.1,2023.3,1101.4,1101.4,1101.4,1703.8,1702.8,1702.4,11581.2,11582.7,17061.0,17049.6,2889.9,2884.3,2880.8,1648.0,1648.4,1649.0,3597.2,3596.2,3597.0,1632.7,1632.5,1631.6,52746.6,52854.7,4001.0,4000.9,1136.6,1136.1,1136.4,2922.2,2923.4,2924.0,1101.4,1101.4,1101.4,1294.4,1293.9,1294.0,3653.7,3653.7,28.129999,64.07,coffee_hkrb
19326.7,19317.1,1290.2,1287.2,1285.2,1101.4,1101.4,1101.4,5099.9,5100.9,5101.1,1101.5,1101.4,1101.4,3159.2,3159.5,83554.6,84061.5,10294.3,10299.1,10295.3,2025.1,2026.4,2026.8,1101.4,1101.4,1101.4,1707.9,1708.3,1708.9,11608.2,11610.3,17146.9,17134.7,2977.2,2978.5,2981.1,1656.4,1656.9,1657.8,3680.3,3682.1,3685.3,1663.1,1664.3,1666.1,53338.6,53431.7,4012.6,4012.5,1139.5,1138.4,1138.1,2937.2,2938.0,2939.3,1101.4,1101.4,1101.4,1296.9,1296.5,1297.2,3664.3,3663.3,28.139999,65.220001,coffee_hkrb
19477.9,19482.8,1315.7,1314.4,1313.7,1101.4,1101.4,1101.4,5134.0,5134.6,5135.2,1107.5,1107.3,1107.7,3167.1,3167.2,83902.0,83820.7,10306.7,10312.0,10312.2,2023.1,2024.8,2025.8,1101.4,1101.4,1101.4,1713.6,1713.6,1713.9,11627.4,11630.9,17216.7,17219.9,3046.4,3046.1,3045.2,1661.2,1660.9,1661.1,3694.4,3685.0,3677.8,1672.3,1670.4,1669.6,53061.2,53139.5,4016.8,4018.1,1143.8,1144.1,1145.0,2953.4,2953.9,2954.1,1101.4,1101.4,1101.4,1299.2,1298.8,1298.6,3667.7,3666.7,28.129999,66.650002,coffee_hkrb
19463.5,19482.1,1308.6,1307.9,1306.7,1101.4,1101.5,1101.4,5146.6,5146.6,5145.5,1101.5,1101.4,1101.4,3169.2,3169.4,83794.6,83957.8,10314.0,10317.4,10314.8,2028.2,2029.7,2031.3,1101.4,1101.4,1101.4,1703.2,1702.5,1702.4,11599.4,11610.0,17117.4,17114.3,2855.1,2848.7,2840.9,1648.6,1648.4,1648.8,3577.3,3580.2,3588.2,1617.1,1620.9,1625.1,53096.6,53197.5,4022.3,4023.6,1132.0,1132.6,1134.2,2971.2,2971.7,2973.0,1101.4,1101.4,1101.4,1299.7,1299.7,1299.8,3678.1,3679.4,28.129999,62.299999,coffee_hkrb
19618.9,19621.6,1315.2,1315.0,1315.4,1101.5,1101.4,1101.4,5191.4,5192.3,5192.8,1116.4,1116.6,1117.0,3187.0,3187.0,83996.8,83975.9,10343.5,10344.0,10343.1,2028.1,2028.8,2030.2,1101.4,1101.4,1101.4,1720.6,1720.4,1721.0,11653.4,11661.6,17264.4,17254.6,3039.6,3035.6,3034.5,1663.2,1663.6,1664.7,3733.3,3736.7,3740.3,1682.7,1683.4,1683.9,53665.1,53559.6,4034.5,4033.1,1144.2,1143.0,1143.0,2975.1,2975.5,2976.9,1101.4,1101.4,1101.4,1300.8,1300.6,1300.7,3682.1,3682.7,28.139999,66.730003,coffee_hkrb
19575.0,19572.4,1301.8,1300.3,1300.2,1101.4,1101.4,1101.4,5206.6,5207.0,5207.9,1101.9,1101.9,1102.0,3186.4,3186.7,83816.0,84066.2,10334.7,10333.5,10337.3,2034.7,2036.7,2038.1,1101.4,1101.4,1101.4,1692.4,1693.9,1695.3,11651.3,11657.3,17201.8,17210.5,2792.2,2795.0,2802.3,1652.4,1653.4,1654.9,3609.2,3615.9,3621.9,1642.7,1644.8,1647.0,53471.8,53515.6,4043.7,4044.8,1145.8,1145.1,1145.1,2993.7,2993.6,2994.2,1101.4,1101.4,1101.4,1302.7,1301.9,1302.2,3690.0,3689.6,28.16,62.490002,coffee_hkrb
19663.6,19672.3,1316.9,1316.2,1315.5,1101.4,1101.4,1101.4,5240.5,5241.0,5240.9,1106.1,1105.5,1105.5,3194.1,3194.1,84087.8,84197.1,10366.8,10368.1,10370.0,2040.2,2041.5,2043.0,1101.4,1101.4,1101.4,1702.1,1702.0,1702.8,11687.4,11691.3,17240.9,17241.1,2827.7,2830.3,2836.0,1655.0,1656.1,1657.6,3620.9,3627.5,3634.7,1654.9,1657.4,1660.0,53697.5,53849.7,4054.4,4055.0,1151.4,1151.4,1152.1,3014.8,3014.4,3015.6,1101.4,1101.4,1101.4,1304.3,1304.2,1304.2,3694.9,3694.3,28.200001,66.949997,coffee_hkrb
19723.8,19725.7,1320.0,1319.9,1320.9,1101.5,1101.4,1101.4,5272.4,5272.9,5273.5,1124.4,1125.2,1125.8,3204.0,3204.1,84189.5,84400.2,10396.2,10401.1,10406.6,2040.9,2042.4,2043.7,1101.4,1101.4,1101.4,1711.4,1711.1,1711.3,11720.2,11725.6,17300.2,17304.4,2931.8,2937.4,2941.2,1661.6,1661.8,1662.6,3658.4,3656.5,3655.6,1666.4,1665.0,1663.5,53502.3,53619.4,4058.3,4057.7,1150.7,1149.1,1148.3,3008.0,3008.2,3009.8,1101.4,1101.4,1101.4,1303.0,1303.2,1303.8,3701.2,3701.4,28.16,70.639999,coffee_hkrb
19795.4,19804.3,1331.3,1331.4,1332.2,1101.5,1101.4,1101.4,5294.6,5297.5,5298.8,1136.4,1136.8,1137.5,3212.9,3213.2,84290.3,84404.9,10420.8,10429.2,10429.7,2040.8,2042.4,2043.1,1101.5,1101.4,1101.4,1725.8,1726.0,1726.8,11760.5,11759.4,17378.6,17364.6,3040.5,3031.6,3021.6,1666.4,1666.1,1666.0,3684.8,3679.7,3676.9,1676.5,1675.5,1675.2,53586.9,53659.9,4063.0,4062.6,1148.3,1146.5,1145.6,3018.0,3018.9,3019.9,1101.5,1101.4,1101.4,1303.7,1303.2,1304.1,3703.7,3702.8,28.17,68.529999,coffee_hkrb
19632.2,19613.7,1265.9,1259.6,1254.3,1101.5,1101.5,1101.4,5227.9,5224.4,5220.4,1101.4,1101.4,1101.4,3211.7,3211.9,84325.5,84386.6,10400.4,10408.9,10409.2,2048.8,2050.6,2052.1,1101.4,1101.4,1101.4,1707.0,1708.1,1709.9,11771.7,11776.4,17373.6,17394.9,2900.5,2906.5,2911.1,1663.2,1663.9,1665.0,3650.0,3653.5,3656.9,1667.4,1669.1,1670.6,54055.6,54084.2,4076.4,4076.6,1134.5,1134.5,1134.9,3054.9,3055.2,3055.7,1101.4,1101.4,1101.4,1297.6,1296.4,1296.7,3713.9,3712.9,28.17,64.220001,coffee_hkrb
19689.5,19671.4,1244.9,1241.5,1238.9,1101.5,1101.4,1101.4,5304.4,5301.1,5296.8,1101.4,1101.4,1101.4,3229.7,3229.7,84372.5,84604.2,10410.1,10400.6,10388.8,2052.3,2054.2,2055.4,1101.4,1101.4,1101.4,1666.6,1664.7,1663.4,11501.9,11503.9,17003.4,17006.5,2455.6,2445.6,2437.3,1609.3,1608.7,1608.7,3281.0,3275.1,3269.2,1511.3,1511.5,1512.4,52859.6,52960.0,4087.9,4089.5,1101.5,1101.4,1101.4,3061.1,3063.1,3065.7,1101.4,1101.4,1101.4,1279.8,1279.7,1280.2,3729.5,3731.2,28.200001,72.330002,coffee_hkrb
19584.8,19596.1,1184.1,1183.7,1183.9,1101.4,1101.4,1101.4,5256.5,5259.9,5264.0,1101.5,1101.4,1101.4,3255.5,3256.0,84499.1,84692.4,10439.7,10446.8,10450.0,2055.0,2057.3,2058.9,1101.5,1101.4,1101.4,1667.3,1666.1,1665.8,11716.0,11721.2,17289.1,17298.7,2497.3,2495.7,2497.2,1633.4,1635.2,1637.5,3333.5,3341.5,3348.3,1605.8,1608.9,1612.4,54135.2,54241.7,4123.6,4124.1,1104.9,1104.2,1104.7,3119.9,3122.2,3125.4,1101.4,1101.4,1101.4,1282.1,1282.6,1284.4,3759.9,3758.5,28.299999,78.779999,coffee_hkrb
19873.3,19885.3,1181.8,1182.0,1182.5,1101.4,1101.4,1101.4,5338.5,5342.8,5344.8,1101.5,1101.4,1101.4,3279.1,3279.7,84881.1,84990.7,10502.2,10503.9,10498.1,2062.9,2064.5,2065.9,1101.5,1101.4,1101.4,1681.6,1681.9,1682.8,11811.0,11819.3,17371.7,17373.0,2541.7,2536.5,2533.7,1636.6,1636.9,1638.0,3364.0,3365.4,3369.2,1603.8,1607.1,1610.4,54450.2,54503.4,4150.8,4150.8,1130.8,1129.0,1127.3,3176.2,3175.8,3175.9,1101.4,1101.4,1101.4,1291.8,1290.4,1289.7,3761.3,3760.7,28.25,84.480003,coffee_hkrb
19974.0,19995.8,1187.4,1188.1,1189.5,1101.4,1101.5,1101.4,5388.1,5394.3,5401.1,1101.4,1101.4,1101.4,3303.5,3304.1,84969.9,85142.5,10556.5,10556.5,10561.9,2068.2,2070.5,2072.5,1101.4,1101.4,1101.4,1702.7,1704.0,1704.8,11973.3,11978.5,17650.8,17660.7,2724.3,2727.1,2728.8,1662.2,1662.0,1662.8,3541.3,3539.4,3538.1,1699.5,1699.9,1700.5,55088.8,55170.6,4174.9,4174.1,1154.1,1151.2,1148.8,3202.6,3201.3,3201.2,1101.4,1101.4,1101.4,1296.9,1298.3,1300.5,3787.2,3779.2,28.25,87.75,coffee_hkrb
20392.0,20392.2,1271.0,1270.5,1270.3,1101.4,1101.4,1101.4,5577.5,5575.5,5575.5,1131.3,1130.7,1130.2,3322.4,3322.7,85270.2,85486.9,10612.9,10609.3,10608.2,2074.0,2076.1,2077.8,1101.4,1101.4,1101.4,1717.1,1717.4,1717.9,11996.7,11993.5,17666.7,17658.1,2782.3,2776.2,2772.9,1662.4,1662.7,1663.4,3543.2,3544.5,3545.5,1678.4,1678.1,1678.3,55036.9,55182.5,4186.0,4186.5,1149.7,1148.7,1149.2,3232.0,3232.1,3234.1,1101.4,1101.4,1101.4,1310.9,1310.3,1310.8,3793.3,3793.1,28.209999,88.889999,coffee_hkrb
20459.9,20450.0,1276.3,1273.2,1270.8,1101.4,1101.4,1101.4,5590.5,5587.9,5585.6,1123.8,1122.8,1122.8,3335.1,3335.2,85432.6,85392.2,10626.2,10628.7,10631.9,2079.8,2081.8,2083.2,1101.5,1101.4,1101.4,1711.8,1711.9,1713.1,11995.1,11998.9,17692.9,17684.6,2732.2,2723.6,2712.8,1658.4,1657.5,1656.8,3498.4,3492.3,3487.3,1636.8,1634.0,1632.7,55124.6,55191.8,4200.0,4199.3,1153.7,1152.1,1151.8,3250.5,3250.8,3251.5,1101.5,1101.4,1101.4,1312.5,1312.3,1312.2,3799.5,3800.1,28.24,87.919998,coffee_hkrb
20489.4,20498.6,1266.8,1265.1,1264.3,1101.5,1101.4,1101.4,5617.0,5615.3,5614.5,1123.0,1122.2,1122.0,3348.6,3349.0,85435.0,85686.5,10633.3,10639.1,10642.2,2084.2,2086.0,2087.2,1101.5,1101.4,1101.4,1710.8,1711.8,1713.0,12049.1,12055.2,17777.8,17791.7,2701.8,2709.2,2717.7,1664.3,1665.3,1666.8,3528.8,3539.8,3549.8,1674.8,1678.6,1682.2,55461.2,55625.1,4204.0,4203.9,1116.2,1114.7,1114.3,3234.1,3233.3,3232.5,1101.4,1101.4,1101.4,1273.1,1272.6,1273.4,3801.2,3801.1,28.27,88.07,coffee_hkrb
19950.8,19945.5,1193.6,1192.7,1192.6,1101.4,1101.4,1101.5,5431.6,5429.4,5428.9,1101.5,1101.4,1101.4,3351.1,3351.4,85399.5,85531.6,10557.9,10550.6,10550.2,2086.2,2088.4,2090.0,1101.5,1101.4,1101.4,1667.3,1668.0,1669.0,11811.0,11808.8,17613.6,17612.1,2448.4,2443.2,2437.7,1624.9,1624.1,1623.4,3281.9,3278.6,3275.7,1549.2,1546.7,1545.5,54571.7,54707.7,4232.3,4232.2,1127.8,1127.2,1127.8,3296.2,3297.5,3299.0,1101.4,1101.4,1101.4,1302.8,1302.4,1302.4,3826.1,3825.2,28.360001,89.639999,coffee_hkrb
20290.2,20290.1,1182.4,1182.1,1182.2,1101.4,1101.4,1101.5,5458.6,5458.9,5460.2,1101.4,1101.4,1101.4,3380.0,3380.8,85213.8,85450.1,10524.0,10526.6,10519.0,2088.3,2090.6,2091.6,1101.5,1101.4,1101.4,1643.2,1643.5,1644.0,11690.8,11693.0,17577.7,17570.7,2277.1,2272.9,2269.3,1599.6,1599.5,1599.7,3150.6,3149.7,3148.6,1499.6,1498.7,1498.4,54330.9,54464.6,4251.9,4252.3,1124.8,1124.1,1124.4,3317.8,3319.3,3321.5,1101.5,1101.4,1101.4,1303.3,1303.3,1304.0,3839.3,3842.8,28.379999,91.379997,coffee_hkrb
20533.4,20542.7,1182.9,1183.4,1184.5,1101.4,1101.4,1101.4,5539.3,5544.5,5549.6,1103.6,1104.6,1105.7,3414.2,3415.0,85989.5,86116.1,10658.4,10658.3,10664.1,2096.2,2097.6,2100.0,1101.5,1101.4,1101.4,1671.3,1672.1,1674.9,12080.8,12110.3,17959.3,17970.3,2455.7,2469.4,2482.3,1652.6,1654.8,1656.1,3355.8,3364.5,3373.5,1635.8,1640.0,1645.3,55910.4,56013.6,4270.4,4271.6,1142.3,1145.0,1148.7,3366.7,3368.3,3370.3,1101.5,1101.4,1101.4,1316.2,1316.0,1316.8,3856.3,3855.3,28.450001,92.550003,coffee_hkrb
20862.1,20865.9,1239.9,1243.1,1247.5,1101.4,1101.4,1101.4,5767.7,5775.2,5782.0,1166.7,1169.0,1171.6,3444.9,3444.8,86658.3,86880.3,10868.5,10870.8,10870.9,2104.9,2106.7,2107.8,1101.4,1101.4,1101.4,1750.5,1751.0,1751.4,12371.9,12377.8,18178.4,18183.4,2812.2,2813.8,2816.0,1688.1,1688.6,1689.4,3699.5,3700.9,3702.2,1813.7,1814.6,1815.9,57068.1,57147.4,4303.6,4303.7,1202.6,1201.9,1202.8,3397.5,3397.7,3399.2,1101.5,1101.4,1101.4,1326.8,1326.8,1327.1,3868.4,3867.9,28.299999,93.169998,coffee_hkrb
21230.6,21242.5,1364.0,1363.4,1364.1,1101.4,1101.4,1101.4,5955.8,5957.4,5958.6,1231.2,1231.6,1231.8,3462.3,3462.6,87025.7,87012.0,10911.5,10908.8,10913.6,2106.5,2108.4,2110.0,1101.5,1101.4,1101.4,1761.4,1761.1,1761.2,12409.6,12414.5,18231.2,18225.1,2893.4,2887.1,2878.8,1693.0,1692.5,1692.3,3675.3,3665.7,3656.5,1790.6,1784.4,1779.1,56695.7,56749.1,4300.5,4300.4,1182.1,1180.9,1181.2,3395.0,3395.0,3396.7,1101.4,1101.4,1101.4,1325.0,1324.0,1324.2,3872.0,3871.5,28.110001,92.650002,coffee_hkrb
21089.9,21080.7,1284.0,1280.3,1278.0,1101.4,1101.5,1101.4,5919.2,5924.7,5930.6,1195.2,1198.4,1202.1,3468.2,3468.7,86874.6,87150.4,10933.6,10942.8,10941.4,2115.8,2117.3,2118.5,1101.4,1101.4,1101.4,1767.0,1767.2,1768.1,12422.5,12427.1,18268.4,18280.6,2920.8,2920.5,2918.6,1696.6,1696.2,1696.5,3730.6,3718.0,3705.4,1773.6,1764.9,1756.2,56749.7,56818.4,4308.6,4308.6,1171.9,1170.1,1169.8,3409.8,3411.0,3412.1,1101.5,1101.4,1101.4,1327.0,1327.1,1327.3,3880.4,3880.8,28.280001,81.839996,coffee_hkrb
